unit,category,use,translation,item,subcategory,value,date,source,jason_notes
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1675,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1676,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1677,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1678,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,20,1679,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1680,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1681,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1682,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1683,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1684,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1685,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1686,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1687,,
Pfund (lb),Fruit,preserved (dried),currant,Korinthen / Corinthen,preserved,null,1688,,
Stof,Fruit,,figs,Fe¯gen,,null,1640,,
Stof,Fruit,,figs,Fe¯gen,,null,1641,,
Stof,Fruit,,figs,Fe¯gen,,null,1642,,
Stof,Fruit,,figs,Fe¯gen,,null,1643,,
Stof,Fruit,,figs,Fe¯gen,,null,1644,,
Stof,Fruit,,figs,Fe¯gen,,null,1645,,
Stof,Fruit,,figs,Fe¯gen,,null,1646,,
Stof,Fruit,,figs,Fe¯gen,,null,1647,,
Stof,Fruit,,figs,Fe¯gen,,null,1648,,
Stof,Fruit,,figs,Fe¯gen,,null,1649,,
Stof,Fruit,,figs,Fe¯gen,,null,1650,,
Stof,Fruit,,figs,Fe¯gen,,null,1651,,
Stof,Fruit,,figs,Fe¯gen,,null,1652,,
Stof,Fruit,,figs,Fe¯gen,,null,1653,,
Stof,Fruit,,figs,Fe¯gen,,null,1654,,
Stof,Fruit,,figs,Fe¯gen,,null,1655,,
Stof,Fruit,,figs,Fe¯gen,,null,1656,,
Stof,Fruit,,figs,Fe¯gen,,null,1657,,
Stof,Fruit,,figs,Fe¯gen,,null,1658,,
Stof,Fruit,,figs,Fe¯gen,,null,1659,,
Stof,Fruit,,figs,Fe¯gen,,null,1660,,
Stof,Fruit,,figs,Fe¯gen,,null,1661,,
Stof,Fruit,,figs,Fe¯gen,,null,1662,,
Stof,Fruit,,figs,Fe¯gen,,0,1663,,
Stof,Fruit,,figs,Fe¯gen,,46,1664,,
Stof,Fruit,,figs,Fe¯gen,,null,1665,,
Stof,Fruit,,figs,Fe¯gen,,null,1666,,
Stof,Fruit,,figs,Fe¯gen,,null,1667,,
Stof,Fruit,,figs,Fe¯gen,,0,1668,,
Stof,Fruit,,figs,Fe¯gen,,null,1669,,
Stof,Fruit,,figs,Fe¯gen,,null,1670,,
Stof,Fruit,,figs,Fe¯gen,,null,1671,,
Stof,Fruit,,figs,Fe¯gen,,null,1672,,
Stof,Fruit,,figs,Fe¯gen,,null,1673,,
Stof,Fruit,,figs,Fe¯gen,,null,1674,,
Stof,Fruit,,figs,Fe¯gen,,null,1675,,
Stof,Fruit,,figs,Fe¯gen,,null,1676,,
Stof,Fruit,,figs,Fe¯gen,,null,1677,,
Stof,Fruit,,figs,Fe¯gen,,null,1678,,
Stof,Fruit,,figs,Fe¯gen,,null,1679,,
Stof,Fruit,,figs,Fe¯gen,,null,1680,,
Stof,Fruit,,figs,Fe¯gen,,null,1681,,
Stof,Fruit,,figs,Fe¯gen,,null,1682,,
Stof,Fruit,,figs,Fe¯gen,,null,1683,,
Stof,Fruit,,figs,Fe¯gen,,null,1684,,
Stof,Fruit,,figs,Fe¯gen,,null,1685,,
Stof,Fruit,,figs,Fe¯gen,,null,1686,,
Stof,Fruit,,figs,Fe¯gen,,null,1687,,
Stof,Fruit,,figs,Fe¯gen,,null,1688,,
Stof,Fruit,,apples,Ûpfel,,null,1640,,
Stof,Fruit,,apples,Ûpfel,,null,1641,,
Stof,Fruit,,apples,Ûpfel,,null,1642,,
Stof,Fruit,,apples,Ûpfel,,null,1643,,
Stof,Fruit,,apples,Ûpfel,,null,1644,,
Stof,Fruit,,apples,Ûpfel,,null,1645,,
Stof,Fruit,,apples,Ûpfel,,null,1646,,
Stof,Fruit,,apples,Ûpfel,,null,1647,,
Stof,Fruit,,apples,Ûpfel,,null,1648,,
Stof,Fruit,,apples,Ûpfel,,null,1649,,
Stof,Fruit,,apples,Ûpfel,,null,1650,,
Stof,Fruit,,apples,Ûpfel,,null,1651,,
Stof,Fruit,,apples,Ûpfel,,null,1652,,
Stof,Fruit,,apples,Ûpfel,,null,1653,,
Stof,Fruit,,apples,Ûpfel,,null,1654,,
Stof,Fruit,,apples,Ûpfel,,null,1655,,
Stof,Fruit,,apples,Ûpfel,,null,1656,,
Stof,Fruit,,apples,Ûpfel,,null,1657,,
Stof,Fruit,,apples,Ûpfel,,null,1658,,
Stof,Fruit,,apples,Ûpfel,,null,1659,,
Stof,Fruit,,apples,Ûpfel,,null,1660,,
Stof,Fruit,,apples,Ûpfel,,null,1661,,
Stof,Fruit,,apples,Ûpfel,,null,1662,,
Stof,Fruit,,apples,Ûpfel,,null,1663,,
Stof,Fruit,,apples,Ûpfel,,null,1664,,
Stof,Fruit,,apples,Ûpfel,,null,1665,,
Stof,Fruit,,apples,Ûpfel,,null,1666,,
Stof,Fruit,,apples,Ûpfel,,null,1667,,
Stof,Fruit,,apples,Ûpfel,,480,1668,,
Stof,Fruit,,apples,Ûpfel,,null,1669,,
Stof,Fruit,,apples,Ûpfel,,null,1670,,
Stof,Fruit,,apples,Ûpfel,,null,1671,,
Stof,Fruit,,apples,Ûpfel,,288,1672,,
Stof,Fruit,,apples,Ûpfel,,null,1673,,
Stof,Fruit,,apples,Ûpfel,,null,1674,,
Stof,Fruit,,apples,Ûpfel,,null,1675,,
Stof,Fruit,,apples,Ûpfel,,null,1676,,
Stof,Fruit,,apples,Ûpfel,,null,1677,,
Stof,Fruit,,apples,Ûpfel,,null,1678,,
Stof,Fruit,,apples,Ûpfel,,48,1679,,
Stof,Fruit,,apples,Ûpfel,,null,1680,,
Stof,Fruit,,apples,Ûpfel,,null,1681,,
Stof,Fruit,,apples,Ûpfel,,null,1682,,
Stof,Fruit,,apples,Ûpfel,,null,1683,,
Stof,Fruit,,apples,Ûpfel,,null,1684,,
Stof,Fruit,,apples,Ûpfel,,null,1685,,
Stof,Fruit,,apples,Ûpfel,,null,1686,,
Stof,Fruit,,apples,Ûpfel,,null,1687,,
Stof,Fruit,,apples,Ûpfel,,null,1688,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1640,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,1.5,1641,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1642,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1643,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1644,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,0,1645,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,0,1646,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1647,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1648,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1649,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1650,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1651,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1652,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1653,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1654,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1655,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,173.75,1656,- Rentspeicher Records!,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1657,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1658,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,0,1659,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1660,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1661,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1662,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1663,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,100,1664,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1665,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1666,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1667,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,4,1668,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1669,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,10,1670,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1671,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,21,1672,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,15.5,1673,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1674,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1675,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1676,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1677,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1678,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1679,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1680,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1681,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1682,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1683,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1684,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1685,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1686,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1687,,
Pfund (lb),Fruit,preserved (in sugar),candied lemon peel,Citternat / CitronathZitternath / Ciccat?,,null,1688,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1640,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1641,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1642,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1643,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,0.875,1644,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1645,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,11,1646,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1647,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1648,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1649,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1650,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1651,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1652,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1653,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1654,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1655,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1656,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1657,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1658,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,0,1659,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1660,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1661,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1662,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,31,1663,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,111,1664,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1665,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1666,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1667,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,2,1668,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1669,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1670,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1671,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1672,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1673,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1674,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1675,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1676,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1677,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1678,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,12,1679,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1680,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1681,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1682,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1683,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1684,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1685,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1686,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1687,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce,Kirschmu¤,,null,1688,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1640,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1641,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1642,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1643,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1644,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,60.5,1645,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1646,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1647,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1648,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1649,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1650,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1651,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1652,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1653,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1654,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1655,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,200,1656,- Rentspeicher Records!,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1657,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1658,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1659,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1660,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1661,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1662,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1663,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1664,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1665,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1666,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1667,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1668,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1669,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1670,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1671,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1672,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1673,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1674,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1675,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1676,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1677,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1678,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1679,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1680,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1681,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1682,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1683,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1684,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1685,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1686,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1687,,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,null,1688,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1640,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1641,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1642,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1643,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1644,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1645,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1646,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1647,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1648,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1649,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1650,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1651,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1652,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1653,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1654,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1655,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,20,1656,- Rentspeicher Records!,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1657,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1658,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1659,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1660,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1661,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1662,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1663,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1664,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1665,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1666,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1667,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1668,,
Pfund (lb),Fruit,preserved (in sugar),http://en.wikipedia.org/wiki/Berberis_vulgaris,eingemachte Rebarbeerbeeren,,null,1669,,
